SEASON_NUMBER,STARTUP_NAME,EPISODE_NUMBER,PITCH_NUMBER,SEASON_START,SEASON_END,ORIGINAL_AIR_DATE,INDUSTRY,BUSINESS_DESCRIPTION,COMPANY_WEBSITE,PITCHERS_GENDER,PITCHERS_AVERAGE_AGE,PITCHERS_CITY,PITCHERS_STATE,ENTREPRENEUR_NAMES,MULTIPLE_ENTREPRENEURS,US_VIEWERSHIP,ORIGINAL_ASK_AMOUNT,ORIGINAL_OFFERED_EQUITY,VALUATION_REQUESTED,GOT_DEAL,TOTAL_DEAL_AMOUNT,TOTAL_DEAL_EQUITY,DEAL_VALUATION,NUMBER_OF_SHARKS_IN_DEAL,INVESTMENT_AMOUNT_PER_SHARK,EQUITY_PER_SHARK,ROYALTY_DEAL,ADVISORY_SHARES_EQUITY,LOAN,DEAL_HAS_CONDITIONS,BARBARA_CORCORAN_INVESTMENT_AMOUNT,BARBARA_CORCORAN_INVESTMENT_EQUITY,MARK_CUBAN_INVESTMENT_AMOUNT,MARK_CUBAN_INVESTMENT_EQUITY,LORI_GREINER_INVESTMENT_AMOUNT,LORI_GREINER_INVESTMENT_EQUITY,ROBERT_HERJAVEC_INVESTMENT_AMOUNT,ROBERT_HERJAVEC_INVESTMENT_EQUITY,DAYMOND_JOHN_INVESTMENT_AMOUNT,DAYMOND_JOHN_INVESTMENT_EQUITY,KEVIN_O_LEARY_INVESTMENT_AMOUNT,KEVIN_O_LEARY_INVESTMENT_EQUITY,GUEST_INVESTMENT_AMOUNT,GUEST_INVESTMENT_EQUITY,GUEST_NAME,BARBARA_CORCORAN_PRESENT,MARK_CUBAN_PRESENT,LORI_GREINER_PRESENT,ROBERT_HERJAVEC_PRESENT,DAYMOND_JOHN_PRESENT,KEVIN_O_LEARY_PRESENT,GUEST_PRESENT
2,FirstDefenseNasalScreen,2,70,20-Mar-11,13-May-11,25-Mar-11,Health/Wellness,First Defense Nasal Screen - Health and Well-Being,http://www.filteryourlife.com/,Male,,New Port Richey,FL,Joe Moore,0.0,4.65,500000.0,10.0,5000000.0,1.0,750000.0,30.0,2500000.0,3.0,250000.0,10.0,yes,,,,,,250000.0,10.0,,,250000.0,10.0,250000.0,10.0,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,Vurtego,2,71,20-Mar-11,13-May-11,25-Mar-11,Fitness/Sports/Outdoors,Vurtego - Toys and Games,http://www.vurtegopogo.com/,Male,,Mission Viejo,CA,Brian Spencer,0.0,4.65,500000.0,20.0,2500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,Waken'Bacon,2,72,20-Mar-11,13-May-11,25-Mar-11,Food and Beverage,Wake n' Bacon - Novelties,http://www.fitnessstride.com,Male,,San Francisco,CA,Matty Sallin,0.0,4.65,40000.0,20.0,200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,ModMomFurniture,3,73,20-Mar-11,13-May-11,1-Apr-11,Lifestyle/Home,Mod Mom Furniture - Furniture,http://www.modmomfurniture.com/,Female,Middle,Flagstaff,AZ,Kiersten Hathcock,0.0,4.87,90000.0,25.0,360000.0,1.0,90000.0,33.0,272727.0,1.0,90000.0,33.0,yes,,,,,,,,,,90000.0,33.0,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,Flipoutz,3,74,20-Mar-11,13-May-11,1-Apr-11,Fashion/Beauty,Flipoutz - Toys and Games coins,http://www.flipoutz.com/,Mixed Team,,Myrtle Beach,NC,"Jake, Lachland, and Erin Johnson",1.0,4.87,100000.0,20.0,500000.0,1.0,100000.0,25.0,400000.0,1.0,100000.0,25.0,,,,,,,,,,,,,100000.0,25.0,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,FitnessStride,3,75,20-Mar-11,13-May-11,1-Apr-11,Fitness/Sports/Outdoors,Fitness Stride - Fitness Apparel and Accessories,,Male,,Overland Park,KS,Stacy Erwin,0.0,4.87,140000.0,15.0,933333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,PureAyre,3,76,20-Mar-11,13-May-11,1-Apr-11,Lifestyle/Home,Pure Ayre - Storage and Cleaning Products,http://www.pureayre.com/,Male,,Kent,WA,James Mitchell,0.0,4.87,150000.0,10.0,1500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,BroccoliWad,4,77,20-Mar-11,13-May-11,8-Apr-11,Food and Beverage,Broccoli Wad - Novelties,http://amzn.to/1AcWx1t,Male,,New York,NY,Johnny Gennaro & Vinny Pastore,0.0,4.67,50000.0,20.0,250000.0,1.0,50000.0,40.0,125000.0,1.0,50000.0,40.0,,,,,50000.0,40.0,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,HillbillyBrand,4,78,20-Mar-11,13-May-11,8-Apr-11,Fashion/Beauty,Hillbilly Brand - Men and Women's Apparel,http://www.hillbillybrand.com/,Male,,Parkland,FL,Mike Abbaticchio & Shon Lees,0.0,4.67,50000.0,25.0,200000.0,1.0,75000.0,25.0,300000.0,2.0,37500.0,12.5,yes,,,,,,,,,,37500.0,12.5,37500.0,12.5,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,Ride-OnCarry-On,4,79,20-Mar-11,13-May-11,8-Apr-11,Travel,Ride-On Carry-On - Baby and Child Care,http://www.rideoncarryon.com/,Mixed Team,,Peachtree City,GA,Darryl and Randy Lenz,1.0,4.67,50000.0,25.0,200000.0,1.0,50000.0,25.0,200000.0,1.0,50000.0,25.0,,,,,50000.0,25.0,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,UncleZip'sBeefJerky,4,80,20-Mar-11,13-May-11,8-Apr-11,Food and Beverage,Uncle Zip's Beef Jerky - Specialty Food,http://unclezipsjerky.com/,Male,,Hope Mills,NC,Ken Howell,0.0,4.67,25000.0,20.0,125000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,Lightfilm,5,81,20-Mar-11,13-May-11,15-Apr-11,Automotive,Lightfilm - Automotive  for car windows,,Male,,Chicago,IL,George Podd and Rolf Schwartz,1.0,5.28,100000.0,5.0,2000000.0,1.0,10000.0,70.0,14286.0,2.0,5000.0,35.0,,,,,,,,,,,5000.0,35.0,5000.0,35.0,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,FridgeFronts,5,82,20-Mar-11,13-May-11,15-Apr-11,Lifestyle/Home,Fridge Fronts - Home Improvement,http://www.fridgefronts.com/,Female,,Dayton,OH,Jan Augenstein,0.0,5.28,100000.0,30.0,333333.0,1.0,100000.0,50.0,200000.0,2.0,50000.0,25.0,,,,,50000.0,25.0,,,,,,,,,50000.0,25.0,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,NewEraBrands,5,83,20-Mar-11,13-May-11,15-Apr-11,Fashion/Beauty,New Era Brands - Novelties contact lens cases,,Male,,Chicago,IL,Bob Kroupa,0.0,5.28,500000.0,30.0,1666667.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,ThinGloss,5,84,20-Mar-11,13-May-11,15-Apr-11,Fashion/Beauty,Thin Gloss - Personal Care and Cosmetics,,Female,,Indianapolis,IN,April Morris,0.0,5.28,80000.0,20.0,400000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,SweepEasy,6,85,20-Mar-11,13-May-11,22-Apr-11,Lifestyle/Home,Sweep Easy - Storage and Cleaning Products,http://buysweepeasy.com/,Male,,Scottsdale,AZ,Shane Pannell,0.0,4.83,40000.0,25.0,160000.0,1.0,75000.0,33.0,227273.0,1.0,75000.0,33.0,,,,,,,,,,,,,75000.0,33.0,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,DaisyCakes,6,86,20-Mar-11,13-May-11,22-Apr-11,Food and Beverage,Daisy Cakes - Specialty Food,https://www.ilovedaisycakes.com/,Female,,Greenville,SC,Kim Nelson,0.0,4.83,50000.0,25.0,200000.0,1.0,50000.0,25.0,200000.0,1.0,50000.0,25.0,,,,,50000.0,25.0,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,HotMamaGowns,6,87,20-Mar-11,13-May-11,22-Apr-11,Fashion/Beauty,Hot Mama Gowns - Maternity gowns,http://www.hotmamagowns.com/,Female,,Townsend,MD,Deidrea Haysel,0.0,4.83,30000.0,20.0,150000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,CaddySwag,6,88,20-Mar-11,13-May-11,22-Apr-11,Fitness/Sports/Outdoors,Caddy Swag - Golf Products,,Mixed Team,,Minnetonka,MN,Melissa and Ben Fossey,1.0,4.83,60000.0,20.0,300000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,Hydromax,7,89,20-Mar-11,13-May-11,29-Apr-11,Fitness/Sports/Outdoors,Hydromax - Fitness Apparel and Accessories,http://www.hydromaxsystem.com/,Male,,Houston,TX,Chris Spencer,0.0,4.58,50000.0,25.0,200000.0,1.0,50000.0,50.0,100000.0,1.0,50000.0,50.0,,,,,,,,,,,,,,,,,50000.0,50.0,Jeff Foxworthy,1.0,0.0,0.0,1.0,1.0,1.0,
2,CarsikBib,7,90,20-Mar-11,13-May-11,29-Apr-11,Children/Education,Carsik Bib - Baby and Child Care,http://www.carsikbib.com,Male,,Sacramento,CA,Les Cookson,0.0,4.58,30000.0,15.0,200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,Ecomowers,7,91,20-Mar-11,13-May-11,29-Apr-11,Green/CleanTech,Ecomowers - Gardening mower,http://www.ecomowers.com/,Male,,Traverse City,MD,Andy Humphrey,0.0,4.58,90000.0,20.0,450000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,Games2U,7,92,20-Mar-11,13-May-11,29-Apr-11,Media/Entertainment,Games2U - Entertainment,http://www.g2u.com/,Male,,Austin,TX,Stuart and David Pikoff,1.0,4.58,500000.0,10.0,5000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,HyConn,8,93,20-Mar-11,13-May-11,6-May-11,Uncertain/Other,HyConn - Productivity Tools fire hydrant,http://www.hy-conn.com/,Male,,Ashdown,AR,Jeff Stroope,0.0,4.45,500000.0,40.0,1250000.0,1.0,1250000.0,100.0,1250000.0,1.0,1250000.0,100.0,,,,,,,1250000.0,100.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,Origaudio,8,94,20-Mar-11,13-May-11,6-May-11,Electronics,Origaudio - Electronics portable speakers,http://www.origaudio.com,Male,,Costa Mesa,CA,Jason Lucash and Michael Szymczak,1.0,4.45,150000.0,15.0,1000000.0,1.0,150000.0,15.0,1000000.0,1.0,150000.0,15.0,,,,,,,,,,,150000.0,15.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,ManCandle,8,95,20-Mar-11,13-May-11,6-May-11,Lifestyle/Home,Man Candle - Home Accessories,,Male,,Broken Arrow,OK,Johnson Bailey,0.0,4.45,50000.0,25.0,200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,OriginalRunnerCompany,8,96,20-Mar-11,13-May-11,6-May-11,Lifestyle/Home,Original Runner Company - Weddings,http://www.originalrunners.com/,Female,,Montclair,NJ,Julie Goldman,0.0,4.45,250000.0,15.0,1666667.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
2,AldoOrtaJewelry,9,97,20-Mar-11,13-May-11,13-May-11,Fashion/Beauty,Aldo Orta Jewelry - Women's Accessories,http://www.aojewelry.com/,Male,,Burbank,IL,Aldo Orta,0.0,4.99,180000.0,45.0,400000.0,1.0,180000.0,45.0,400000.0,1.0,180000.0,45.0,,,,,180000.0,45.0,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,OneSole,9,98,20-Mar-11,13-May-11,13-May-11,Fashion/Beauty,One Sole - Women's Shoes,http://www.onesolestore.com/,Female,,Palm Beach,FL,Dominique McClain Barteet,0.0,4.99,500000.0,20.0,2500000.0,1.0,500000.0,35.0,1428571.0,1.0,500000.0,35.0,,,,,,,,,,,,,500000.0,35.0,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
2,CitiKitty,9,99,20-Mar-11,13-May-11,13-May-11,Pet Products,CitiKitty - cat Products,http://www.citikitty.com/,Female,,Morrisville,PA,Rebecca Rescate,0.0,4.99,100000.0,15.0,666667.0,1.0,100000.0,20.0,333333.0,1.0,100000.0,20.0,,,,,,,,,,,,,,,,,100000.0,20.0,Kevin Harrington,1.0,0.0,0.0,1.0,1.0,1.0,
2,SamsonMartin,9,100,20-Mar-11,13-May-11,13-May-11,Fashion/Beauty,Samson Martin - Women's Apparel,,Female,,Chicago,IL,Kim Preis,0.0,4.99,50000.0,15.0,333333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,1.0,
3,EZVIP,1,101,20-Jan-12,18-May-12,20-Jan-12,Media/Entertainment,EZ VIP - Entertainment,https://www.ezvip.com/,Male,,Miami,FL,Alashe Nelson,0.0,6.25,150000.0,15.0,1000000.0,1.0,150000.0,30.0,500000.0,2.0,75000.0,15.0,,,,,,,75000.0,15.0,,,,,75000.0,15.0,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TheCleanBottle,1,102,20-Jan-12,18-May-12,20-Jan-12,Food and Beverage,The Clean Bottle - Water Bottles,http://www.cleanbottle.com/,Male,,Oakland,CA,Dave Mayer,0.0,6.25,60000.0,5.0,1200000.0,1.0,60000.0,8.0,750000.0,1.0,60000.0,8.0,,,,,,,60000.0,8.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,MyWonderfulLife,1,103,20-Jan-12,18-May-12,20-Jan-12,Business Services,My Wonderful Life - Consumer Services,https://www.mywonderfullife.com/,Female,,Minneapolis,MN,Nancy Bush and Sue Kruskopf,1.0,6.25,100000.0,10.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,BusinessGhost,1,104,20-Jan-12,18-May-12,20-Jan-12,Business Services,Business Ghost - Professional Services,http://businessghost.com/,Male,,Irvine,CA,Michael Levin,0.0,6.25,200000.0,10.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,IWantToDrawACatForYou,2,105,20-Jan-12,18-May-12,27-Jan-12,Technology/Software,I Want To Draw A Cat For You - Online Services,http://iwanttodrawacatforyou.com/,Male,,Chicago,IL,Steve Gadlin,0.0,5.44,10000.0,25.0,40000.0,1.0,25000.0,33.0,75758.0,1.0,25000.0,33.0,,,,,,,25000.0,33.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,Salespreneur,2,106,20-Jan-12,18-May-12,27-Jan-12,Business Services,Salespreneur - Professional Services,http://thesalespreneur.com/,Male,,Hamden,CT,Dave Greco,0.0,5.44,90000.0,40.0,225000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,Invis-A-Rack,2,107,20-Jan-12,18-May-12,27-Jan-12,Automotive,Invis-A-Rack - Automotive,http://www.invisarack.com,Male,,Greensboro,NC,Donny McCall,0.0,5.44,100000.0,10.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,VegasMagicShow,2,108,20-Jan-12,18-May-12,27-Jan-12,Media/Entertainment,Vegas Magic Show - Entertainment,,Male,,Cleveland,OH,Rick Smith,0.0,5.44,1500000.0,20.0,7500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,YouSmellSoap,3,109,20-Jan-12,18-May-12,3-Feb-12,Fashion/Beauty,You Smell Soap - Personal Care and Cosmetics,http://www.yousmellsoap.com/,Female,,Austin,TX,Megan Cummins,0.0,5.16,55000.0,20.0,275000.0,1.0,50000.0,50.0,100000.0,1.0,50000.0,50.0,,,,,,,,,,,50000.0,50.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,ChordBuddy,3,110,20-Jan-12,18-May-12,3-Feb-12,Media/Entertainment,Chord Buddy - Music,http://www.chordbuddy.com/,Male,,Dothan,AL,Travis Perry,0.0,5.16,125000.0,10.0,1250000.0,1.0,175000.0,20.0,875000.0,1.0,175000.0,20.0,,,,,,,,,,,175000.0,20.0,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,LiquidMoney,3,111,20-Jan-12,18-May-12,3-Feb-12,Fashion/Beauty,Liquid Money - Novelties,http://www.liquidmoney.com/,Male,,Miami,FL,Pat McCarthy,0.0,5.16,100000.0,5.0,2000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TailLightz,3,112,20-Jan-12,18-May-12,3-Feb-12,Electronics,Tail Lightz - Electronics,http://www.taillightz.com/,Male,,Emeryville,CA,Kyle Rainey,0.0,5.16,50000.0,50.0,100000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,WineBalloon,4,113,20-Jan-12,18-May-12,10-Feb-12,Food and Beverage,Wine Balloon - Wine Accessories,http://aircork.com/,Male,,Mason,OH,Eric Corti,0.0,5.89,40000.0,30.0,133333.0,1.0,400000.0,100.0,400000.0,1.0,400000.0,100.0,,,,,,,400000.0,100.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,ShowNo,4,114,20-Jan-12,18-May-12,10-Feb-12,Fashion/Beauty,Show No - Baby and Children's Apparel and Accessories,http://showno.com/,Female,,Orange County,CA,Shelly Ehler,0.0,5.89,50000.0,25.0,200000.0,1.0,75000.0,25.0,300000.0,1.0,75000.0,25.0,,,,,,,,,75000.0,25.0,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,TheSwilt,4,115,20-Jan-12,18-May-12,10-Feb-12,Fashion/Beauty,The Swilt - Undergarments and Basics,http://www.theswilt.com/,Female,,Los Angeles,CA,Ivori Tennelle,0.0,5.89,30000.0,35.0,85714.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,PuppyCake,4,116,20-Jan-12,18-May-12,10-Feb-12,Pet Products,Puppy Cake - Pet Products,http://www.puppycake.com/,Female,,Pittsburgh,PA,Kelly Chaney,0.0,5.89,50000.0,25.0,200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,TheLastLid,5,117,20-Jan-12,18-May-12,17-Feb-12,Lifestyle/Home,The Last Lid - Storage and Cleaning Products,https://www.lastlid.com,Mixed Team,,West Greenwich,RI,Kevin and Melissa Kiernan,1.0,5.69,40000.0,20.0,200000.0,1.0,40000.0,60.0,66667.0,1.0,40000.0,60.0,,,,,,,,,,,,,40000.0,60.0,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,TalbottTeas,5,118,20-Jan-12,18-May-12,17-Feb-12,Food and Beverage,Talbott Teas - Specialty Food,http://talbottteas.com/,Male,,Emeryville,CA,Steve Nakisher and Shane Talbott,1.0,5.69,250000.0,20.0,1250000.0,1.0,250000.0,35.0,714286.0,1.0,250000.0,35.0,,,,,,,,,,,,,,,250000.0,35.0,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,M3GirlDesigns,5,119,20-Jan-12,18-May-12,17-Feb-12,Fashion/Beauty,M3 Girl Designs - Baby and Children's Apparel and Accessories,,Female,,Dallas,TX,"Maddie, Margot and Diane Bradshaw",1.0,5.69,300000.0,15.0,2000000.0,1.0,300000.0,30.0,1000000.0,3.0,100000.0,10.0,,,,,,,100000.0,10.0,100000.0,10.0,100000.0,10.0,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,LedgePillow,5,120,20-Jan-12,18-May-12,17-Feb-12,Lifestyle/Home,Ledge Pillow - Novelties,,Female,,West Palm Beach,FL,Amanda Schlechter,0.0,5.69,30000.0,25.0,120000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,ReaderestSpecsecure,6,121,20-Jan-12,18-May-12,24-Feb-12,Lifestyle/Home,Readerest Specsecure - Novelties,,Male,,Flower Mound,TX,Rick Hopper,0.0,5.86,150000.0,15.0,1000000.0,1.0,150000.0,65.0,230769.0,1.0,150000.0,65.0,,,,,,,,,150000.0,65.0,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,ThePaintedPretzel,6,122,20-Jan-12,18-May-12,24-Feb-12,Food and Beverage,The Painted Pretzel - Specialty Food,http://www.thepaintedpretzel.com/,Female,,Scottsdale,AZ,Raven Thomas,0.0,5.86,100000.0,25.0,400000.0,1.0,100000.0,25.0,400000.0,1.0,100000.0,25.0,,,,,,,100000.0,25.0,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,EssoWatches,6,123,20-Jan-12,18-May-12,24-Feb-12,Fashion/Beauty,Esso Watches - Homeopathic Remedies,,Male,,Phoenix,AZ,Ryan Naylor,0.0,5.86,35000.0,20.0,175000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,FiveMinuteFurniture,6,124,20-Jan-12,18-May-12,24-Feb-12,Lifestyle/Home,Five Minute Furniture - Furniture,,Male,,Bozeman,MT,Jared Joyce,0.0,5.86,250000.0,25.0,1000000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,
3,Kisstixx,7,125,20-Jan-12,18-May-12,2-Mar-12,Fashion/Beauty,Kisstixx - Personal Care and Cosmetics,http://kisstixx.com/,Male,,Orem,UT,Dallas Robinson and Mike Buonomo,1.0,5.69,200000.0,20.0,1000000.0,1.0,200000.0,40.0,500000.0,1.0,200000.0,40.0,,,,,,,200000.0,40.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TheSmartBaker,7,126,20-Jan-12,18-May-12,2-Mar-12,Food and Beverage,The Smart Baker - Kitchen Tools,http://www.thesmartbaker.com/,Mixed Team,,Rockledge,FL,Stephanie and Daniel Rensing,1.0,5.69,75000.0,25.0,300000.0,1.0,75000.0,40.0,187500.0,1.0,75000.0,40.0,yes,,,,75000.0,40.0,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,ScotteVest,7,127,20-Jan-12,18-May-12,2-Mar-12,Fashion/Beauty,ScotteVest - Men and Women's Apparel,http://www.scottevest.com/,Male,,Ketchum,ID,Scott Jordan,0.0,5.69,500000.0,15.0,3333333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TheHeatHelper,7,128,20-Jan-12,18-May-12,2-Mar-12,Lifestyle/Home,The Heat Helper - Home Accessories,https://www.heat-helper.com/,Male,,Derby,KS,Lyle Schuette,0.0,5.69,100000.0,50.0,200000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,Litter,8,129,20-Jan-12,18-May-12,9-Mar-12,Fashion/Beauty,Litter - Women's Accessories,http://littersf.com/,Female,,San Francisco,CA,Rachel Mann and Mackenzie Burdick,1.0,5.11,80000.0,51.0,156863.0,1.0,80000.0,51.0,156863.0,2.0,40000.0,25.5,,,,,,,40000.0,25.5,,,,,40000.0,25.5,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,Nardo'sNatural,8,130,20-Jan-12,18-May-12,9-Mar-12,Fashion/Beauty,Nardo's Natural - Personal Care and Cosmetics,http://www.nardosnatural.com/,Male,,Clearwater,FL,"Kyle, KJ, Danny and DJ Nardo",1.0,5.11,75000.0,12.0,625000.0,1.0,75000.0,50.0,150000.0,1.0,40000.0,25.5,,,,,75000.0,50.0,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TheOriginalProfender,8,131,20-Jan-12,18-May-12,9-Mar-12,Fitness/Sports/Outdoors,The Original Profender - Fitness Equipment,http://www.theoriginalprofender.com/,Male,,Bristol,PA,Tony Devine,0.0,5.11,75000.0,15.0,500000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,Rent-A-Grandma,8,132,20-Jan-12,18-May-12,9-Mar-12,Lifestyle/Home,Rent-A-Grandma - Consumer Services,http://rentagrandma.com/,Male,,Los Angeles,CA,Todd Colby Pliss,0.0,5.11,150000.0,20.0,750000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TowerPaddleBoards,9,133,20-Jan-12,18-May-12,16-Mar-12,Fitness/Sports/Outdoors,Tower Paddle Boards - Outdoor Recreation,http://www.towerpaddleboards.com/,Male,,San Diego,CA,Stephan Aarstol,0.0,5.97,150000.0,10.0,1500000.0,1.0,150000.0,30.0,500000.0,1.0,150000.0,30.0,,,,,,,150000.0,30.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,MisoMedia,9,134,20-Jan-12,18-May-12,16-Mar-12,Media/Entertainment,Miso Media - Music,,Male,,Santa Monica,CA,Aviv Grill,0.0,5.97,300000.0,5.0,6000000.0,1.0,300000.0,8.0,3750000.0,1.0,300000.0,8.0,,,,,,,300000.0,8.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,InstantLifts,9,135,20-Jan-12,18-May-12,16-Mar-12,Fashion/Beauty,Instant Lifts - Personal Care and Cosmetics,http://www.instantthighlift.com/,Mixed Team,,Tampa,FL,Nick and Penilopee Larosa,1.0,5.97,100000.0,25.0,400000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,Vinamor,9,136,20-Jan-12,18-May-12,16-Mar-12,Food and Beverage,Vinamor - Wine Accessories,http://www.thevinamor.com/,Male,,Greeley,CO,Gary DeJohn,0.0,5.97,75000.0,30.0,250000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,GoGoGear,10,137,20-Jan-12,18-May-12,23-Mar-12,Fitness/Sports/Outdoors,GoGo Gear - Men and Women's Apparel,http://www.gogogearla.com/,Female,,Los Angeles,CA,Arlene Battishill and Desiree Estrada,1.0,5.78,300000.0,15.0,2000000.0,1.0,300000.0,50.0,600000.0,1.0,300000.0,50.0,,,,,,,,,,,,,300000.0,50.0,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
3,TheAveVenice,10,138,20-Jan-12,18-May-12,23-Mar-12,Fashion/Beauty,The Ave Venice - Men and Women's Shoes,http://www.theavevenice.com/,Male,,Venice Beach,CA,Nick Romero,0.0,5.78,125000.0,15.0,833333.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,
